 Date,Chla,WT,y_t+1,Chla_t-12,WT_t-12,Chla_t-11,WT_t-11,Chla_t-10,WT_t-10,Chla_t-9,WT_t-9,Chla_t-8,WT_t-8,Chla_t-7,WT_t-7,Chla_t-6,WT_t-6,Chla_t-5,WT_t-5,Chla_t-4,WT_t-4,Chla_t-3,WT_t-3,Chla_t-2,WT_t-2,Chla_t-1,WT_t-1,Chla_t-0,WT_t-0
2012.07.23,36.3,26.8,76.8,21.3,19,95.2,21.3,25.9,20.7,22,22.2,79.5,22.8,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8
2012.08.02,76.8,31.2,58.8,95.2,21.3,25.9,20.7,22,22.2,79.5,22.8,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2
2012.08.09,58.8,30.7,53.7,25.9,20.7,22,22.2,79.5,22.8,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7
2012.08.13,53.7,29.2,23.4,22,22.2,79.5,22.8,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2
2012.08.21,23.4,28.1,3.9,79.5,22.8,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1
2012.08.29,3.9,23.6,6.4,68.5,23.7,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6
2012.09.03,6.4,24.5,14.1,146.9,27.8,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5
2012.09.12,14.1,23.5,2.9,84.9,26.2,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5
2012.09.20,2.9,21.9,36.3,85.9,26,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9
2012.09.25,36.3,23.4,35.9,27.6,25.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4
2012.10.02,35.9,22,56.3,42.3,26.2,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22
2012.10.09,56.3,21.3,54.1,6,24.3,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3
2012.10.16,54.1,19.4,37.9,36.3,26.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4
2012.10.23,37.9,17,40.8,76.8,31.2,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17
2012.10.29,40.8,17.2,23.9,58.8,30.7,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2
2012.11.07,23.9,13.9,42.4,53.7,29.2,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9
2012.11.13,42.4,12.8,29.7,23.4,28.1,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8
2012.11.19,29.7,11.2,50.4,3.9,23.6,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2
2012.11.29,50.4,9.1,52.9,6.4,24.5,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1
2012.12.05,52.9,7.4,45.8,14.1,23.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4
2012.12.11,45.8,5.5,18.5,2.9,21.9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5
2012.12.17,18.5,5.2,9,36.3,23.4,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2
2012.12.26,9,3.7,20.7,35.9,22,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7
2013.01.04,20.7,2.3,38,56.3,21.3,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3
2013.01.09,38,3.2,57.9,54.1,19.4,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2
2013.01.14,57.9,3.9,65.7,37.9,17,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9
2013.01.22,65.7,3.6,63.5,40.8,17.2,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6
2013.01.29,63.5,5.1,34.4,23.9,13.9,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1
2013.02.06,34.4,5.9,10.2,42.4,12.8,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9
2013.02.13,10.2,3.6,17.9,29.7,11.2,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6
2013.02.19,17.9,3.5,37,50.4,9.1,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5
2013.02.25,37,4.9,47.8,52.9,7.4,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9
2013.03.06,47.8,8.3,63.3,45.8,5.5,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3
2013.03.12,63.3,10.2,61.3,18.5,5.2,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2
2013.03.20,61.3,11.4,47.8,9,3.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4
2013.03.28,47.8,11.8,58.7,20.7,2.3,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8
2013.04.02,58.7,11.8,33.8,38,3.2,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8
2013.04.09,33.8,11.6,47.5,57.9,3.9,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6
2013.04.18,47.5,14.5,60.1,65.7,3.6,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5
2013.04.24,60.1,14.4,39.4,63.5,5.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4
2013.04.30,39.4,15.4,41.1,34.4,5.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4
2013.05.06,41.1,18.3,18.9,10.2,3.6,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3
2013.05.14,18.9,21.8,11.5,17.9,3.5,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8
2013.05.20,11.5,21.6,34.7,37,4.9,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6
2013.05.27,34.7,22.8,34.3,47.8,8.3,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8
2013.06.04,34.3,21.8,28.8,63.3,10.2,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8
2013.06.12,28.8,24,77.9,61.3,11.4,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24
2013.06.17,77.9,24.2,38.2,47.8,11.8,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2
2013.06.24,38.2,26.4,61.4,58.7,11.8,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4
2013.07.01,61.4,27,2.6,33.8,11.6,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27
2013.07.08,2.6,23.4,31.2,47.5,14.5,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4
2013.07.16,31.2,28.3,41,60.1,14.4,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3
2013.07.22,41,29.1,28.2,39.4,15.4,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1
2013.07.29,28.2,28.2,48.8,41.1,18.3,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2
2013.08.06,48.8,29.2,34.2,18.9,21.8,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2
2013.08.13,34.2,32,59.5,11.5,21.6,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32
2013.08.19,59.5,31.4,2.7,34.7,22.8,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4
2013.08.26,2.7,25.7,23.6,34.3,21.8,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7
2013.09.02,23.6,24.8,41.5,28.8,24,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8
2013.09.10,41.5,24.4,10.1,77.9,24.2,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4
2013.09.16,10.1,23.5,30,38.2,26.4,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5
2013.09.24,30,25.9,18.5,61.4,27,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9
2013.10.01,18.5,23.3,73.5,2.6,23.4,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3
2013.10.08,73.5,22.9,40.8,31.2,28.3,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9
2013.10.15,40.8,21.1,43.2,41,29.1,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1
2013.10.22,43.2,19.4,47,28.2,28.2,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4
2013.10.28,47,17.3,61.6,48.8,29.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3
2013.11.04,61.6,16.6,26.2,34.2,32,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6
2013.11.12,26.2,14,45.6,59.5,31.4,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14
2013.11.18,45.6,12.6,53.7,2.7,25.7,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6
2013.11.25,53.7,10.8,29.8,23.6,24.8,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8
2013.12.03,29.8,8.4,23.5,41.5,24.4,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4
2013.12.11,23.5,7.3,10.7,10.1,23.5,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3
2013.12.16,10.7,6.3,10.3,30,25.9,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3
2013.12.24,10.3,5.4,28.4,18.5,23.3,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4
2014.01.07,28.4,4.3,63.7,73.5,22.9,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3
2014.01.13,63.7,3.5,152.8,40.8,21.1,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5
2014.01.22,152.8,3.2,56.7,43.2,19.4,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2
2014.01.27,56.7,3.9,55,47,17.3,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9
2014.02.04,55,4.2,67,61.6,16.6,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2
2014.02.11,67,4.7,49.3,26.2,14,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7
2014.02.17,49.3,5.3,60.9,45.6,12.6,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3
2014.02.24,60.9,6.3,23.2,53.7,10.8,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3
2014.03.04,23.2,7.7,27.5,29.8,8.4,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7
2014.03.11,27.5,7.4,49.3,23.5,7.3,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4
2014.03.18,49.3,9.6,21,10.7,6.3,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4,49.3,9.6
2014.03.24,21,10.7,21.4,10.3,5.4,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4,49.3,9.6,21,10.7
2014.04.01,21.4,14.4,49.2,28.4,4.3,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4,49.3,9.6,21,10.7,21.4,14.4
2014.04.08,49.2,14.1,46.5,63.7,3.5,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4,49.3,9.6,21,10.7,21.4,14.4,49.2,14.1
2014.04.15,46.5,16,29.1,152.8,3.2,56.7,3.9,55,4.2,67,4.7,49.3,5.3,60.9,6.3,23.2,7.7,27.5,7.4,49.3,9.6,21,10.7,21.4,14.4,49.2,14.1,46.5,16
