spot,temp,pH,DO,BOD,EC,TN,DTN,NO3N,NH3N,TP,DTP,PO4P,TOC,Cl,d15N,d18O,source,TN/TP,TOC/TN,Cl/TN,d15N/d18O,NH3N/NO3N,NO3N/Cl
JT_22,21.5,7.6,8.5,1.3,101.0,3.631,3.54,2.616,0.324,0.139,0.108,0.105,3.1,8.557,6.12,2.84,토양-질소 기원,26.122302158273378,0.8537592949600662,2.3566510603139634,2.154929577464789,0.1238532110091743,0.3057146196096763
JT_23,24.9,7.1,7.2,1.4,341.0,2.778,2.745,1.735,0.31,0.221,0.189,0.188,3.8,43.783,11.28,-0.29,생활하수/처리수 영향,12.570135746606335,1.3678905687544995,15.760619150467964,-38.89655172413793,0.1786743515850144,0.03962725258662038
JT_24,24.2,7.1,7.3,1.7,242.0,1.439,1.392,0.77,0.095,0.124,0.098,0.09,5.4,16.861,10.1,5.9,생활하수/처리수 영향,11.60483870967742,3.752605976372481,11.71716469770674,1.711864406779661,0.12337662337662338,0.04566751675464089
JT_25,24.6,7.4,7.8,2.2,279.0,1.937,1.872,1.001,0.241,0.139,0.106,0.104,5.7,28.504,9.57,2.78,생활하수/처리수 영향,13.93525179856115,2.9426948890036138,14.715539494062984,3.442446043165468,0.24075924075924077,0.035117878192534376
JT_26,25.0,7.8,8.4,3.5,254.0,2.447,2.354,0.991,0.493,0.143,0.112,0.106,6.8,21.988,8.73,3.55,생활하수/처리수 영향,17.111888111888113,2.7789129546383324,8.985696771557008,2.459154929577465,0.49747729566094856,0.045070038202655996
JT_27,23.5,7.7,9.5,2.5,270.0,1.911,1.878,0.973,0.225,0.096,0.048,0.03,5.0,12.812,10.65,6.92,생활하수/처리수 영향,19.90625,2.6164311878597593,6.704343275771847,1.5390173410404624,0.2312435765673176,0.07594442709959413
JT_29,25.4,8.0,8.4,1.6,230.0,2.121,2.044,1.364,0.076,0.166,0.136,0.133,5.3,13.734,9.98,6.69,생활하수/처리수 영향,12.77710843373494,2.498821310702499,6.475247524752476,1.491778774289985,0.055718475073313775,0.09931556720547546
JT_30,24.8,8.1,8.9,4.7,172.0,1.848,1.764,0.911,0.256,0.204,0.164,0.159,7.6,9.568,6.4,10.32,토양-질소 기원,9.058823529411766,4.112554112554112,5.177489177489177,0.6201550387596899,0.2810098792535675,0.09521321070234115
JT_23B ,25.7,7.1,8.4,0.099,389.0,4.138,4.131,2.597,0.742,0.291,0.29,0.283,3.7,52.849,11.83,0.92,생활하수/처리수 영향,14.219931271477664,0.8941517641372645,12.771628806186563,12.858695652173912,0.2857142857142857,0.04914000264905675
JT_1,27.4,7.8,7.8,1.2,110.0,0.968,0.959,0.782,0.023,0.046,0.023,0.014,2.4,6.977,8.12,2.58,생활하수/처리수 영향,21.043478260869566,2.479338842975207,7.207644628099174,3.147286821705426,0.029411764705882353,0.11208255697291099
JT_2,27.8,7.6,7.1,1.8,185.0,1.286,1.194,0.682,0.147,0.19,0.099,0.099,4.8,10.912,8.51,1.58,생활하수/처리수 영향,6.768421052631579,3.7325038880248833,8.485225505443236,5.386075949367088,0.21554252199413487,0.0625
JT_3,26.6,7.4,7.4,1.4,198.0,4.242,4.063,3.85,0.054,0.07,0.036,0.023,4.0,12.38,11.4,3.08,생활하수/처리수 영향,60.599999999999994,0.9429514380009429,2.9184347006129188,3.7012987012987013,0.014025974025974025,0.3109854604200323
JT_5,27.9,7.5,7.1,1.8,182.0,2.46,2.321,2.0,0.057,0.112,0.064,0.052,4.1,15.938,10.97,2.02,생활하수/처리수 영향,21.96428571428571,1.6666666666666665,6.478861788617887,5.430693069306931,0.0285,0.12548625925461163
JT_6,27.4,7.6,7.4,2.3,194.0,1.391,1.305,0.848,0.116,0.13,0.077,0.064,5.3,9.334,10.22,2.62,생활하수/처리수 영향,10.7,3.8102084831056793,6.710280373831775,3.900763358778626,0.13679245283018868,0.09085065352474823
JT_7,27.5,7.6,7.3,1.9,151.0,1.241,1.132,0.878,0.059,0.109,0.046,0.037,3.6,9.509,10.01,4.11,생활하수/처리수 영향,11.385321100917432,2.9008863819500403,7.662369057211926,2.435523114355231,0.06719817767653759,0.09233357871490167
JT_8,28.2,7.8,7.7,1.9,164.0,1.711,1.58,1.335,0.049,0.104,0.054,0.044,3.6,9.183,8.14,2.84,생활하수/처리수 영향,16.451923076923077,2.104032729398013,5.367036820572764,2.866197183098592,0.03670411985018727,0.14537732767069586
JT_9,30.0,7.8,9.3,2.3,198.0,1.658,1.489,1.22,0.063,0.128,0.047,0.037,3.7,11.185,8.5,6.6,생활하수/처리수 영향,12.953124999999998,2.2316043425814236,6.746079613992763,1.2878787878787878,0.051639344262295085,0.10907465355386678
JT_10,26.0,7.7,7.9,1.5,111.0,2.002,1.824,1.368,0.244,0.303,0.228,0.228,3.5,7.216,8.77,1.21,생활하수/처리수 영향,6.607260726072607,1.7482517482517483,3.604395604395605,7.24793388429752,0.1783625730994152,0.18957871396895787
JT_11,27.4,7.5,8.6,1.7,194.0,1.488,1.326,1.115,0.033,0.124,0.061,0.048,4.5,10.451,10.33,2.45,생활하수/처리수 영향,12.0,3.024193548387097,7.023521505376345,4.216326530612244,0.029596412556053813,0.10668835518132236
JT_12,27.7,7.9,8.6,2.3,135.0,1.319,1.169,0.934,0.022,0.151,0.082,0.07,4.8,8.115,10.39,2.55,생활하수/처리수 영향,8.735099337748345,3.639120545868082,6.152388172858227,4.074509803921569,0.02355460385438972,0.11509550215650032
JT_13,28.3,8.0,9.4,3.9,173.0,1.371,1.257,1.007,0.02,0.133,0.067,0.055,4.3,9.677,10.4,4.68,생활하수/처리수 영향,10.308270676691729,3.136396790663749,7.058351568198395,2.2222222222222223,0.0198609731876862,0.10406117598429264
JT_15,24.1,7.5,10.5,2.9,295.0,4.548,4.192,4.104,0.056,0.189,0.096,0.087,3.7,14.944,9.0,1.06,생활하수/처리수 영향,24.063492063492063,0.8135444151275286,3.285839929639402,8.49056603773585,0.01364522417153996,0.27462526766595285
JT_16,25.4,7.6,10.0,4.3,254.0,2.915,2.723,2.55,0.052,0.132,0.071,0.063,4.7,16.212,8.6,3.58,생활하수/처리수 영향,22.083333333333332,1.6123499142367068,5.561578044596913,2.4022346368715084,0.0203921568627451,0.15729089563286452
JT_17,26.6,7.5,8.9,3.0,249.0,2.775,2.521,2.457,0.03,0.093,0.043,0.031,3.6,13.281,9.1,3.73,생활하수/처리수 영향,29.838709677419356,1.2972972972972974,4.785945945945946,2.4396782841823055,0.01221001221001221,0.1850011294330246
JT_21,28.5,7.7,8.6,3.2,185.0,2.356,2.077,1.906,0.027,0.173,0.093,0.081,4.2,11.901,9.9,3.97,생활하수/처리수 영향,13.61849710982659,1.7826825127334467,5.051358234295416,2.4937027707808563,0.01416579223504722,0.16015460885639862
JT_22,24.1,7.8,9.4,1.9,127.0,1.8,1.594,1.382,0.147,0.148,0.101,0.09,2.5,8.42,5.54,0.58,토양-질소 기원,12.162162162162163,1.3888888888888888,4.677777777777778,9.551724137931036,0.10636758321273516,0.16413301662707838
JT_23,28.3,7.8,9.0,3.1,390.0,2.825,2.575,2.083,0.236,0.075,0.037,0.024,3.7,55.61,16.44,2.05,생활하수/처리수 영향,37.66666666666667,1.3097345132743363,19.68495575221239,8.019512195121953,0.11329812770043206,0.0374572918539831
JT_24,28.5,7.7,9.1,4.6,230.0,1.986,1.707,1.484,0.015,0.122,0.057,0.041,5.4,17.491,9.52,4.9,생활하수/처리수 영향,16.278688524590166,2.719033232628399,8.807150050352467,1.9428571428571426,0.010107816711590296,0.08484363386884683
JT_25,28.6,7.8,10.7,3.0,290.0,1.915,1.651,1.401,0.016,0.088,0.031,0.017,4.0,27.504,10.83,4.2,생활하수/처리수 영향,21.761363636363637,2.0887728459530024,14.362402088772846,2.5785714285714283,0.011420413990007138,0.05093804537521815
JT_26,29.8,8.8,10.1,4.5,251.0,2.142,1.737,1.397,0.019,0.116,0.036,0.017,5.4,21.869,10.9,3.74,생활하수/처리수 영향,18.46551724137931,2.521008403361345,10.209617180205417,2.914438502673797,0.013600572655690766,0.06388037861813527
JT_27,26.7,7.9,7.4,2.9,157.0,0.745,0.603,0.328,0.061,0.077,0.027,0.017,4.9,7.997,9.62,4.82,생활하수/처리수 영향,9.675324675324676,6.577181208053692,10.734228187919463,1.9958506224066388,0.18597560975609756,0.04101538076778792
JT_29,28.5,7.8,10.2,2.8,168.0,2.169,1.969,1.706,0.021,0.12,0.069,0.051,3.4,10.475,9.49,5.62,생활하수/처리수 영향,18.075,1.5675426463808206,4.829414476717381,1.688612099644128,0.012309495896834702,0.1628639618138425
JT_30,28.1,7.8,9.9,2.7,156.0,2.426,2.168,1.678,0.111,0.281,0.214,0.209,3.8,10.001,7.11,8.87,토양-질소 기원,8.633451957295373,1.56636438582028,4.122423742786479,0.8015783540022549,0.06615017878426699,0.16778322167783222
JT_4B ,27.2,7.6,7.2,0.099,145.0,1.264,1.13,0.687,0.109,0.089,0.06,0.042,5.1,8.278,8.42,1.95,생활하수/처리수 영향,14.202247191011237,4.034810126582278,6.549050632911393,4.317948717948718,0.1586608442503639,0.08299106064266731
JT_1,24.3,8.0,8.0,0.9,113.0,0.779,0.773,0.726,0.02,0.037,0.036,0.025,1.9,7.213,8.46,2.59,생활하수/처리수 영향,21.054054054054056,2.4390243902439024,9.25930680359435,3.266409266409267,0.027548209366391185,0.10065160127547483
JT_2,24.7,7.1,6.7,0.8,290.0,2.307,2.295,1.989,0.077,0.049,0.04,0.028,3.1,21.114,11.85,3.67,생활하수/처리수 영향,47.08163265306122,1.3437364542696142,9.152145643693109,3.2288828337874658,0.03871292106586224,0.09420289855072464
JT_3,24.9,7.4,6.4,1.0,131.0,1.118,1.109,0.865,0.052,0.05,0.05,0.025,4.9,8.43,10.68,3.05,생활하수/처리수 영향,22.36,4.382826475849732,7.540250447227191,3.501639344262295,0.06011560693641618,0.10260972716488731
JT_5,25.4,7.4,6.3,1.0,184.0,1.468,1.461,1.322,0.056,0.087,0.075,0.062,4.4,11.295,10.35,2.35,생활하수/처리수 영향,16.873563218390807,2.9972752043596733,7.694141689373297,4.404255319148936,0.04236006051437216,0.11704293935369633
JT_6,24.2,7.8,7.2,1.2,143.0,1.853,1.775,1.408,0.047,0.071,0.063,0.039,4.8,8.094,7.35,0.98,토양-질소 기원,26.098591549295776,2.5903939557474365,4.368051807879115,7.5,0.03338068181818182,0.1739560168025698
JT_7,25.3,7.6,7.4,1.1,165.0,1.488,1.466,1.157,0.036,0.099,0.076,0.067,3.9,9.988,10.28,2.92,생활하수/처리수 영향,15.03030303030303,2.620967741935484,6.712365591397849,3.5205479452054793,0.03111495246326707,0.11583900680816982
JT_8,25.7,7.9,7.4,1.2,154.0,2.324,2.224,1.874,0.036,0.08,0.056,0.036,4.0,7.771,7.79,1.31,토양-질소 기원,29.049999999999997,1.721170395869191,3.3438037865748713,5.946564885496183,0.019210245464247596,0.241153004761292
JT_9,26.5,7.7,8.2,1.4,172.0,1.811,1.722,1.396,0.082,0.173,0.13,0.13,4.0,9.297,9.23,3.66,생활하수/처리수 영향,10.468208092485549,2.2087244616234125,5.1336278299282165,2.521857923497268,0.058739255014326655,0.15015596428955574
JT_10,25.2,7.8,7.5,1.1,111.0,0.798,0.798,0.623,0.034,0.078,0.072,0.063,3.1,7.343,10.02,1.97,생활하수/처리수 영향,10.230769230769232,3.8847117794486214,9.201754385964911,5.086294416243654,0.05457463884430177,0.08484270734032412
JT_11,26.1,7.6,7.5,1.2,170.0,1.155,1.155,0.88,0.061,0.087,0.087,0.086,3.4,9.129,10.18,1.88,생활하수/처리수 영향,13.275862068965518,2.9437229437229435,7.903896103896104,5.414893617021277,0.06931818181818182,0.09639610033957717
JT_12,25.5,7.6,6.8,1.4,139.0,0.957,0.957,0.715,0.058,0.102,0.102,0.099,3.4,8.073,10.24,1.43,생활하수/처리수 영향,9.382352941176471,3.5527690700104495,8.435736677115989,7.160839160839162,0.08111888111888113,0.08856682769726247
JT_13,26.8,7.9,7.9,1.3,159.0,1.07,1.07,0.795,0.022,0.095,0.095,0.089,3.3,8.977,10.66,1.73,생활하수/처리수 영향,11.263157894736842,3.08411214953271,8.389719626168224,6.1618497109826595,0.027672955974842765,0.08855965244513757
JT_15,22.2,7.5,9.2,1.7,286.0,3.955,3.955,3.38,0.056,0.122,0.122,0.121,3.7,14.941,8.19,1.21,생활하수/처리수 영향,32.41803278688525,0.9355246523388117,3.7777496839443745,6.768595041322314,0.016568047337278107,0.22622314436784685
JT_16,23.4,7.5,8.7,1.6,289.0,3.656,3.656,3.104,0.052,0.113,0.113,0.11,3.6,17.977,8.94,2.36,생활하수/처리수 영향,32.35398230088496,0.9846827133479212,4.917122538293216,3.788135593220339,0.01675257731958763,0.17266507203649106
JT_17,24.6,7.4,7.6,1.7,251.0,3.356,3.356,2.882,0.024,0.073,0.073,0.065,2.6,13.077,8.87,3.03,생활하수/처리수 영향,45.97260273972603,0.7747318235995233,3.8966030989272946,2.927392739273927,0.008327550312283136,0.22038693890035943
JT_21,25.5,7.0,7.2,2.0,292.0,5.816,5.392,4.969,0.088,0.184,0.121,0.117,5.0,17.142,9.67,2.32,생활하수/처리수 영향,31.608695652173914,0.859697386519945,2.9473865199449794,4.168103448275862,0.017709800764741393,0.2898728269746821
JT_22,22.3,7.2,8.4,1.4,90.0,1.024,0.921,0.861,0.046,0.085,0.073,0.049,2.0,5.748,5.36,1.89,토양-질소 기원,12.047058823529412,1.953125,5.61328125,2.8359788359788363,0.053426248548199766,0.14979123173277661
JT_24,25.7,7.3,7.9,2.3,164.0,1.909,1.697,1.474,0.017,0.09,0.046,0.032,4.2,10.258,8.14,4.76,생활하수/처리수 영향,21.211111111111112,2.2001047668936615,5.373493975903614,1.7100840336134455,0.01153324287652646,0.1436927276272178
JT_25,26.4,7.3,8.2,2.2,221.0,2.653,2.398,2.053,0.105,0.11,0.065,0.059,4.2,18.055,9.65,2.69,생활하수/처리수 영향,24.118181818181817,1.58311345646438,6.8055032039200904,3.5873605947955394,0.05114466634193863,0.11370811409581832
JT_26,27.2,7.5,7.9,2.3,226.0,2.489,2.225,1.877,0.105,0.122,0.072,0.07,4.2,18.212,8.59,1.25,생활하수/처리수 영향,20.401639344262296,1.687424668541583,7.316994777018883,6.872,0.05594033031433138,0.10306391390292115
JT_27,26.2,7.2,7.1,2.8,152.0,0.765,0.697,0.416,0.035,0.076,0.058,0.044,5.9,10.19,9.69,5.48,생활하수/처리수 영향,10.06578947368421,7.712418300653595,13.320261437908496,1.7682481751824815,0.08413461538461539,0.0408243375858685
JT_29,26.9,7.6,8.2,1.3,174.0,2.202,2.201,2.025,0.062,0.143,0.102,0.095,3.0,10.813,8.32,4.11,생활하수/처리수 영향,15.3986013986014,1.3623978201634879,4.910535876475931,2.0243309002433088,0.030617283950617285,0.1872745768981781
JT_30,26.2,7.8,8.0,1.7,158.0,2.16,2.025,1.667,0.131,0.162,0.122,0.11,3.6,10.08,7.4,2.81,토양-질소 기원,13.333333333333334,1.6666666666666665,4.666666666666666,2.6334519572953736,0.07858428314337133,0.16537698412698412
JT_1,21.1,7.8,8.1,1.4,80.0,1.768,1.698,1.478,0.028,0.085,0.022,0.018,5.6,7.927,2.0,-0.26,토양-질소 기원,20.799999999999997,3.167420814479638,4.483597285067873,-7.692307692307692,0.018944519621109608,0.18645136873975024
JT_2,20.8,7.7,8.2,1.9,100.0,2.984,2.959,2.513,0.055,0.228,0.165,0.162,7.8,5.515,2.48,-1.38,토양-질소 기원,13.087719298245613,2.6139410187667558,1.8481903485254692,-1.7971014492753625,0.021886191802626343,0.45566636446056213
JT_3,21.3,7.7,8.2,2.1,96.0,2.723,2.647,2.223,0.052,0.111,0.053,0.043,6.8,5.571,1.62,-1.25,토양-질소 기원,24.53153153153153,2.4972456849063533,2.0459052515607787,-1.296,0.023391812865497075,0.3990306946688207
JT_4,20.7,7.4,7.8,1.2,135.0,9.146,9.075,8.927,0.117,0.119,0.099,0.097,4.3,6.078,3.04,-0.8,토양-질소 기원,76.85714285714286,0.47015088563306356,0.6645528099715723,-3.8,0.013106306709980958,1.468739717012175
JT_5,21.4,7.2,7.9,2.4,106.0,3.63,3.566,3.047,0.099,0.223,0.135,0.127,8.5,5.401,2.28,-0.83,토양-질소 기원,16.278026905829595,2.3415977961432506,1.4878787878787878,-2.746987951807229,0.032490974729241874,0.5641547861507129
JT_6,21.3,7.6,8.0,2.4,92.0,2.83,2.775,2.227,0.058,0.159,0.088,0.076,8.1,5.173,1.06,-0.45,토양-질소 기원,17.79874213836478,2.862190812720848,1.8279151943462897,-2.3555555555555556,0.02604400538841491,0.43050454281848055
JT_7,21.1,7.5,7.9,2.9,101.0,3.216,3.1,2.514,0.1,0.257,0.156,0.149,8.5,5.418,2.58,-0.4,토양-질소 기원,12.513618677042802,2.6430348258706466,1.6847014925373134,-6.45,0.039777247414478925,0.46400885935769653
JT_8,21.8,7.9,8.1,2.1,102.0,2.447,2.394,2.003,0.043,0.083,0.045,0.036,5.7,5.451,0.98,-1.0,토양-질소 기원,29.481927710843372,2.3293829178586023,2.227625664078463,-0.98,0.02146779830254618,0.3674555127499542
JT_9,21.9,7.9,8.2,2.2,114.0,2.712,2.633,2.14,0.061,0.197,0.127,0.118,7.5,6.248,2.8,-0.07,토양-질소 기원,13.766497461928934,2.765486725663717,2.303834808259587,-39.99999999999999,0.02850467289719626,0.34250960307298334
JT_10,21.9,7.7,8.0,2.1,162.0,1.435,1.356,0.83,0.065,0.52,0.496,0.49,6.8,11.13,5.2,1.12,토양-질소 기원,2.7596153846153846,4.738675958188153,7.75609756097561,4.642857142857142,0.0783132530120482,0.07457322551662174
JT_11,21.1,7.8,8.2,2.3,103.0,3.457,3.264,2.746,0.076,0.297,0.182,0.163,9.6,5.434,3.23,-0.94,토양-질소 기원,11.63973063973064,2.7769742551345096,1.5718831356667633,-3.4361702127659575,0.027676620538965767,0.5053367684946632
JT_12,20.9,7.7,8.1,2.8,108.0,3.331,3.155,2.526,0.103,0.407,0.255,0.235,9.7,5.857,4.11,-0.88,토양-질소 기원,8.184275184275185,2.912038426898829,1.7583308315821076,-4.670454545454546,0.04077593032462391,0.4312788116783336
JT_13,23.0,7.5,7.9,2.6,65.0,3.143,2.905,2.357,0.09,0.438,0.274,0.254,8.8,6.367,4.94,-0.17,토양-질소 기원,7.175799086757991,2.7998727330575885,2.025771555838371,-29.058823529411764,0.03818413237165889,0.37019004240615677
JT_14,23.4,7.6,7.6,2.4,139.0,4.595,4.562,4.081,0.072,0.249,0.177,0.162,6.8,7.88,3.4,0.02,토양-질소 기원,18.453815261044177,1.4798694232861807,1.7149075081610448,170.0,0.017642734623866695,0.5178934010152285
JT_15,23.1,7.4,7.8,1.9,181.0,3.184,3.102,2.765,0.041,0.162,0.126,0.124,5.7,8.926,1.38,0.67,토양-질소 기원,19.654320987654323,1.7902010050251256,2.803391959798995,2.059701492537313,0.014828209764918625,0.3097692135334977
JT_16,22.8,7.4,7.8,2.0,160.0,4.335,4.201,3.833,0.052,0.222,0.164,0.155,6.4,8.896,2.43,0.04,토양-질소 기원,19.527027027027028,1.4763552479815456,2.0521337946943485,60.75,0.013566397078006782,0.4308678057553957
JT_17,22.9,7.7,7.6,2.2,131.0,3.699,3.491,3.051,0.092,0.377,0.247,0.242,7.8,6.419,2.31,0.7,토양-질소 기원,9.811671087533156,2.10867802108678,1.7353338740200053,3.3000000000000003,0.030154047853162894,0.4753076803240381
JT_18,22.7,7.4,7.8,1.8,92.0,2.243,2.137,1.894,0.021,0.08,0.029,0.016,4.8,5.199,0.68,-0.98,토양-질소 기원,28.037499999999998,2.139991083370486,2.317877842175658,-0.6938775510204083,0.01108764519535375,0.3643008270821312
JT_19,23.3,8.2,7.5,1.8,143.0,2.283,2.208,1.848,0.036,0.126,0.075,0.066,6.4,4.853,1.41,0.14,토양-질소 기원,18.119047619047617,2.803328953131844,2.1257117827420062,10.07142857142857,0.019480519480519477,0.3807953842983722
JT_20,23.2,7.5,7.5,1.2,79.0,2.306,2.212,1.943,0.024,0.071,0.043,0.036,5.6,4.477,-0.79,-0.12,토양-질소 기원,32.47887323943662,2.4284475281873372,1.9414570685169126,6.583333333333334,0.012352032938754504,0.43399597945052487
JT_21,21.0,7.3,7.3,2.9,122.0,2.267,2.166,1.643,0.125,0.385,0.303,0.3,7.0,5.781,7.07,2.43,토양-질소 기원,5.8883116883116875,3.0877812086457874,2.5500661667401854,2.9094650205761314,0.07608034083992696,0.28420688462203775
JT_22,19.9,7.2,7.3,1.2,100.0,2.282,2.253,1.965,0.071,0.111,0.087,0.051,3.9,4.545,3.02,-1.77,토양-질소 기원,20.55855855855856,1.7090271691498684,1.9916739702015775,-1.7062146892655368,0.036132315521628496,0.43234323432343236
JT_23,21.7,7.6,7.4,4.0,196.0,2.579,2.433,1.339,0.659,0.213,0.146,0.145,6.3,15.627,6.81,1.8,토양-질소 기원,12.107981220657278,2.44280728964715,6.059325319891431,3.783333333333333,0.49215832710978347,0.08568503231586357
JT_24,21.0,7.6,8.1,3.0,136.0,1.876,1.658,1.203,0.054,0.318,0.201,0.193,7.2,8.075,5.96,2.07,토양-질소 기원,5.899371069182389,3.8379530916844353,4.304371002132196,2.879227053140097,0.04488778054862842,0.14897832817337464
JT_25,21.4,7.7,8.1,3.8,129.0,1.696,1.511,1.026,0.116,0.294,0.175,0.165,6.8,9.503,6.29,2.63,토양-질소 기원,5.7687074829931975,4.009433962264151,5.6031839622641515,2.3916349809885933,0.11306042884990254,0.10796590550352521
JT_26,21.2,7.5,8.1,4.5,127.0,1.817,1.509,0.99,0.204,0.349,0.164,0.154,6.5,11.191,6.63,4.65,토양-질소 기원,5.206303724928367,3.577325261419923,6.159053384700056,1.4258064516129032,0.20606060606060606,0.08846394424090787
JT_27,22.9,7.5,7.1,3.8,180.0,1.154,0.936,0.425,0.152,0.237,0.112,0.082,7.2,9.151,7.31,3.71,내생부하(정체수역 유기물 축적),4.8691983122362865,6.239168110918545,7.929809358752167,1.9703504043126683,0.35764705882352943,0.04644301169271118
JT_28,21.1,7.5,7.8,3.6,113.0,1.71,1.483,0.937,0.097,0.471,0.277,0.264,8.4,7.352,6.25,4.12,토양-질소 기원,3.6305732484076434,4.912280701754386,4.299415204678363,1.5169902912621358,0.10352187833511206,0.12744831338411317
JT_29,22.8,7.5,8.0,2.4,154.0,2.586,2.385,1.897,0.123,0.271,0.189,0.187,5.2,9.111,7.45,3.62,토양-질소 기원,9.542435424354242,2.0108275328692966,3.5232018561484924,2.0580110497237567,0.06483921982076964,0.20820985621775875
JT_30,22.8,7.5,7.8,1.9,99.0,3.801,3.663,3.378,0.042,0.301,0.268,0.265,5.2,4.866,0.82,7.86,토양-질소 기원,12.627906976744187,1.3680610365693238,1.2801894238358325,0.10432569974554706,0.012433392539964476,0.6942046855733662
